2937;996;111;4;466.32;1865.28
2938;996;79;5;223.9;1119.5
2939;997;262;5;62.48;312.4
2940;997;239;5;228.51;1142.55
2941;998;92;4;578.21;2312.84
2942;998;105;3;225.87;677.61
2943;998;25;4;943.65;3774.6
2944;999;42;2;484.85;969.7
2945;999;77;5;337.89;1689.45
2946;999;155;5;246.64;1233.2
2947;999;64;3;121.16;363.48
2948;1000;291;2;81.73;163.46
2949;1001;297;3;125.47;376.41
2950;1001;148;4;184.16;736.64
2951;1001;98;2;204.27;408.54
2952;1001;221;3;490.17;1470.51
2953;1002;144;5;366.76;1833.8
2954;1002;191;3;338.86;1016.58
2955;1002;216;5;321.1;1605.5
2956;1003;151;4;330.95;1323.8
2957;1004;274;4;156.38;625.52
2958;1005;246;2;45.42;90.84
2959;1005;211;3;578.7;1736.1
2960;1005;117;2;285.22;570.44
2961;1005;123;2;161.07;322.14
2962;1005;24;5;454.85;2274.25
2963;1006;54;4;40.68;162.72
2964;1006;292;2;268.18;536.36
2965;1007;79;1;274.61;274.61
2966;1007;254;2;514.7;1029.4
2967;1007;9;5;95.38;476.9
2968;1007;133;4;409.06;1636.24
2969;1007;3;3;497.05;1491.15
2970;1008;79;4;228.77;915.08
2971;1008;200;5;58.11;290.55
2972;1008;22;4;299.03;1196.12
2973;1008;83;5;391.48;1957.4
2974;1009;249;5;37.63;188.15
2975;1009;100;5;417.48;2087.4
2976;1010;104;1;578.23;578.23
2977;1010;98;1;205.18;205.18
2978;1011;278;1;63.84;63.84
2979;1011;87;4;167.52;670.08
2980;1011;151;5;329.86;1649.3
2981;1011;238;4;11.07;44.28
2982;1011;256;1;555.74;555.74
2983;1012;97;2;140.8;281.6
2984;1012;207;1;588.23;588.23
2985;1012;236;5;443.77;2218.85
2986;1012;271;4;26.37;105.48
2987;1013;205;2;452.89;905.78
2988;1013;259;1;286.79;286.79
2989;1013;269;2;491.93;983.86
2990;1013;33;5;95.85;479.25
2991;1014;166;5;800.1;4000.5
2992;1014;258;4;491.08;1964.32
2993;1014;12;2;295.2;590.4
2994;1014;217;1;565.91;565.91
2995;1015;234;1;266.48;266.48
2996;1015;227;5;279.34;1396.7
2997;1015;5;5;244.26;1221.3
2998;1015;112;5;210.46;1052.3
2999;1015;64;3;137.88;413.64
3000;1016;132;5;113.27;566.35
3001;1016;272;3;305.18;915.54
3002;1016;234;5;234.09;1170.45
3003;1017;214;4;333.68;1334.72
3004;1017;163;4;577.21;2308.84
3005;1017;277;2;724.01;1448.02
3006;1018;52;1;594.93;594.93
3007;1018;111;5;489.26;2446.3
3008;1019;217;3;620.27;1860.81
3009;1019;213;5;415.42;2077.1
3010;1019;153;4;591.23;2364.92
3011;1019;29;3;190.22;570.66
3012;1020;272;4;287.0;1148.0
3013;1021;109;4;25.24;100.96
3014;1022;124;2;16.25;32.5
3015;1022;225;5;392.13;1960.65
3016;1022;55;1;80.62;80.62
3017;1023;171;3;99.87;299.61
3018;1024;121;4;164.93;659.72
3019;1025;146;2;176.26;352.52
3020;1026;245;3;214.45;643.35
3021;1027;139;5;270.92;1354.6
3022;1027;247;3;67.33;201.99
3023;1028;255;5;438.11;2190.55
3024;1029;20;5;759.47;3797.35
3025;1029;181;4;260.38;1041.52
3026;1030;159;4;529.97;2119.88
3027;1030;8;1;149.1;149.1
3028;1030;226;3;280.34;841.02
3029;1030;267;3;239.3;717.9
3030;1030;141;4;223.7;894.8
3031;1031;249;2;42.35;84.7
3032;1031;262;3;75.55;226.65
3033;1031;163;3;425.53;1276.59
3034;1031;219;3;250.04;750.12
3035;1031;176;4;550.29;2201.16
3036;1032;92;5;398.87;1994.35
3037;1032;294;4;359.21;1436.84
3038;1033;242;1;40.15;40.15
3039;1033;139;3;219.07;657.21
3040;1033;23;5;347.49;1737.45
3041;1033;222;2;641.34;1282.68
3042;1034;270;5;141.36;706.8
3043;1034;112;5;208.69;1043.45
3044;1034;122;2;260.43;520.86
3045;1034;70;3;95.76;287.28
3046;1034;104;5;617.78;3088.9
3047;1035;289;4;776.8;3107.2
3048;1035;212;1;37.1;37.1
3049;1036;191;1;426.89;426.89
3050;1036;255;3;446.57;1339.71
3051;1036;138;1;343.11;343.11
3052;1036;284;5;226.97;1134.85
3053;1037;247;3;60.07;180.21
3054;1037;119;4;128.67;514.68
3055;1038;77;4;286.5;1146.0
3056;1039;200;4;46.28;185.12
3057;1039;19;5;278.1;1390.5
3058;1039;300;5;92.61;463.05
3059;1040;4;1;225.42;225.42
3060;1041;201;3;202.43;607.29
3061;1041;183;2;290.87;581.74
3062;1041;166;1;713.16;713.16
3063;1041;159;5;674.91;3374.55
3064;1042;67;1;90.99;90.99
3065;1042;252;3;324.79;974.37
3066;1042;153;2;524.93;1049.86
3067;1042;81;5;83.12;415.6
3068;1043;102;1;140.89;140.89
3069;1043;29;4;203.14;812.56
3070;1043;256;4;557.07;2228.28
3071;1043;81;1;66.15;66.15
3072;1044;31;1;106.14;106.14
3073;1044;273;1;177.34;177.34
3074;1044;207;3;408.77;1226.31
3075;1044;34;2;339.97;679.94
3076;1045;209;3;284.13;852.39
3077;1046;216;5;328.89;1644.45
3078;1046;132;4;102.92;411.68
3079;1046;126;4;209.49;837.96
3080;1046;159;3;484.76;1454.28
3081;1047;99;4;26.53;106.12
3082;1047;146;3;123.28;369.84
3083;1047;256;4;436.82;1747.28
3084;1048;192;5;162.64;813.2
3085;1048;294;3;391.97;1175.91
3086;1048;181;5;304.13;1520.65
3087;1048;99;3;25.45;76.35
3088;1048;282;2;56.91;113.82
3089;1049;177;3;422.3;1266.9
3090;1050;85;3;735.34;2206.02
3091;1050;117;1;370.46;370.46
3092;1050;26;2;189.26;378.52
3093;1050;51;2;290.94;581.88
3094;1050;205;4;447.73;1790.92
3095;1051;151;2;340.07;680.14
3096;1051;148;2;203.22;406.44
3097;1051;117;3;298.51;895.53
3098;1052;269;1;476.46;476.46
3099;1052;220;4;619.93;2479.72
3100;1052;256;2;490.36;980.72
3101;1052;145;4;282.71;1130.84
3102;1053;247;1;76.83;76.83
3103;1053;77;1;286.2;286.2
3104;1053;262;1;57.34;57.34
3105;1053;109;5;25.72;128.6
3106;1053;152;5;77.02;385.1
3107;1054;261;5;285.03;1425.15
3108;1054;85;1;641.21;641.21
3109;1055;68;5;405.37;2026.85
3110;1055;63;3;84.36;253.08
3111;1055;66;5;242.02;1210.1
3112;1056;93;3;357.26;1071.78
3113;1057;1;3;132.86;398.58
3114;1058;289;3;720.56;2161.68
3115;1058;294;5;455.81;2279.05
3116;1058;291;2;63.96;127.92
3117;1058;46;3;265.96;797.88
3118;1059;60;3;123.64;370.92
3119;1059;76;3;382.28;1146.84
3120;1059;115;4;293.47;1173.88
3121;1060;11;5;147.11;735.55
3122;1060;213;3;322.45;967.35
3123;1060;111;4;462.34;1849.36
3124;1060;37;3;396.92;1190.76
3125;1060;123;5;120.92;604.6
3126;1061;108;2;154.35;308.7
3127;1061;64;1;133.54;133.54
3128;1061;80;2;137.81;275.62
3129;1061;268;2;106.95;213.9
3130;1062;41;5;221.8;1109.0
3131;1062;164;2;240.27;480.54
3132;1062;132;4;90.31;361.24
3133;1062;135;1;427.93;427.93
3134;1062;254;1;453.33;453.33
3135;1063;190;2;448.81;897.62
3136;1063;11;4;137.67;550.68
3137;1063;206;3;163.27;489.81
3138;1063;67;2;66.57;133.14
3139;1063;198;3;291.26;873.78
3140;1064;254;5;468.42;2342.1
3141;1065;252;5;390.41;1952.05
3142;1065;21;2;340.89;681.78
3143;1065;247;5;74.9;374.5
3144;1066;84;2;337.02;674.04
3145;1066;98;1;275.5;275.5
3146;1066;223;3;193.52;580.56
3147;1067;56;5;524.93;2624.65
3148;1067;280;4;715.86;2863.44
3149;1067;115;5;234.8;1174.0
3150;1068;205;5;367.56;1837.8
3151;1068;76;4;470.99;1883.96
3152;1069;54;3;43.97;131.91
3153;1069;162;3;395.68;1187.04
3154;1069;296;5;62.0;310.0
3155;1070;51;2;330.97;661.94
3156;1070;185;1;607.67;607.67
3157;1070;170;4;594.85;2379.4
3158;1070;115;2;225.81;451.62
3159;1071;153;3;649.86;1949.58
3160;1071;254;1;485.3;485.3
3161;1072;49;1;479.57;479.57
3162;1072;238;1;14.5;14.5
3163;1072;195;1;221.95;221.95
3164;1072;185;5;494.98;2474.9
3165;1073;289;1;612.24;612.24
3166;1073;183;2;419.78;839.56
3167;1073;268;2;128.3;256.6
3168;1073;238;1;14.88;14.88
3169;1073;29;4;187.71;750.84
3170;1074;2;5;557.14;2785.7
3171;1074;170;5;570.25;2851.25
3172;1074;111;5;529.14;2645.7
3173;1074;254;2;502.48;1004.96
3174;1074;197;4;531.69;2126.76
3175;1075;96;5;340.74;1703.7
3176;1075;92;2;405.47;810.94
3177;1075;203;3;444.15;1332.45
3178;1075;264;3;421.55;1264.65
3179;1076;276;2;29.56;59.12
3180;1076;252;1;364.04;364.04
3181;1077;99;3;26.35;79.05
3182;1077;50;3;665.55;1996.65
3183;1077;159;1;610.09;610.09
3184;1077;154;5;29.82;149.1
3185;1078;162;2;425.87;851.74
3186;1078;295;2;432.64;865.28
3187;1078;197;1;689.51;689.51
3188;1079;253;1;26.15;26.15
3189;1079;229;4;686.3;2745.2
3190;1080;212;3;33.42;100.26
3191;1080;271;4;26.99;107.96
3192;1081;278;2;57.01;114.02
3193;1082;16;2;77.92;155.84
3194;1083;223;3;211.31;633.93
3195;1083;232;3;654.86;1964.58
3196;1083;67;3;75.45;226.35
3197;1083;10;1;409.88;409.88
3198;1083;245;4;245.04;980.16
3199;1084;5;3;200.31;600.93
3200;1084;48;1;234.4;234.4
3201;1084;171;1;119.98;119.98
3202;1084;28;4;805.8;3223.2
3203;1085;233;4;640.18;2560.72
3204;1085;194;4;449.07;1796.28
3205;1085;156;4;111.83;447.32
3206;1086;245;3;187.14;561.42
3207;1086;246;1;48.29;48.29
3208;1087;267;2;223.13;446.26
3209;1087;167;5;448.95;2244.75
3210;1087;11;4;174.4;697.6
3211;1087;78;2;318.94;637.88
3212;1088;12;3;249.09;747.27
3213;1088;215;4;135.55;542.2
3214;1088;51;1;259.52;259.52
3215;1088;193;3;60.82;182.46
3216;1089;1;2;129.62;259.24
3217;1089;252;1;437.03;437.03
3218;1089;271;4;27.69;110.76
3219;1089;36;1;316.76;316.76
3220;1089;214;1;278.09;278.09
3221;1090;204;5;322.45;1612.25
3222;1091;236;1;341.65;341.65
3223;1091;30;1;137.93;137.93
3224;1091;170;5;610.02;3050.1
3225;1091;296;4;53.5;214.0
3226;1092;104;4;550.92;2203.68
3227;1092;54;5;59.48;297.4
3228;1092;295;4;453.02;1812.08
3229;1092;146;5;145.91;729.55
3230;1093;216;1;312.33;312.33
3231;1093;36;4;324.69;1298.76
3232;1093;77;3;322.07;966.21
3233;1093;262;4;80.81;323.24
3234;1093;113;5;264.22;1321.1
3235;1094;79;5;237.55;1187.75
3236;1094;132;5;120.63;603.15
3237;1094;111;5;489.04;2445.2
3238;1094;234;2;254.96;509.92
3239;1094;179;3;177.46;532.38
3240;1095;120;1;140.81;140.81
3241;1095;7;4;263.34;1053.36
3242;1096;132;5;131.51;657.55
3243;1096;250;1;470.64;470.64
3244;1096;171;2;114.55;229.1
3245;1097;197;2;633.94;1267.88
3246;1097;232;1;593.85;593.85
3247;1098;196;1;158.36;158.36
3248;1098;229;5;519.31;2596.55
3249;1098;268;5;111.44;557.2
3250;1099;208;2;190.25;380.5
3251;1099;158;4;465.3;1861.2
3252;1099;61;1;28.56;28.56
3253;1100;111;3;529.04;1587.12
3254;1100;55;4;93.01;372.04
3255;1101;276;5;21.33;106.65
3256;1101;44;1;214.01;214.01
3257;1101;115;1;295.36;295.36
3258;1101;61;4;31.22;124.88
3259;1102;14;3;541.93;1625.79
3260;1103;25;5;759.2;3796.0
3261;1103;156;3;104.06;312.18
3262;1103;222;5;517.9;2589.5
3263;1103;157;1;243.9;243.9
3264;1103;145;2;271.98;543.96
3265;1104;254;5;535.45;2677.25
3266;1104;287;1;240.62;240.62
3267;1105;223;5;168.32;841.6
3268;1105;274;5;149.4;747.0
3269;1106;26;3;166.29;498.87
3270;1106;217;1;515.62;515.62
3271;1106;268;4;146.6;586.4
3272;1106;38;4;305.66;1222.64
3273;1107;239;1;187.53;187.53
3274;1107;78;4;308.83;1235.32
3275;1107;143;1;536.36;536.36
3276;1107;84;5;387.14;1935.7
3277;1108;284;1;236.84;236.84
3278;1108;79;4;245.58;982.32
3279;1108;144;5;395.23;1976.15
3280;1109;248;1;315.15;315.15
3281;1109;91;1;78.77;78.77
3282;1109;146;3;122.39;367.17
3283;1110;212;5;40.58;202.9
3284;1110;48;2;227.42;454.84
3285;1110;230;5;205.37;1026.85
3286;1110;178;4;179.11;716.44
3287;1110;286;1;462.34;462.34
3288;1111;178;1;192.42;192.42
3289;1111;260;1;29.35;29.35
3290;1111;109;2;28.61;57.22
3291;1111;93;4;317.03;1268.12
3292;1111;186;3;553.69;1661.07
3293;1112;75;4;402.93;1611.72
3294;1112;227;4;259.48;1037.92
3295;1113;296;4;54.88;219.52
3296;1113;157;2;245.04;490.08
3297;1113;85;3;738.81;2216.43
3298;1114;102;5;162.87;814.35
3299;1114;143;1;513.18;513.18
3300;1114;132;1;93.18;93.18
3301;1115;174;5;301.36;1506.8
3302;1115;245;1;240.01;240.01
3303;1115;208;3;222.93;668.79
3304;1116;108;5;189.52;947.6
3305;1117;189;2;659.53;1319.06
3306;1117;128;1;456.23;456.23
3307;1117;81;2;84.39;168.78
3308;1118;61;3;32.22;96.66
3309;1118;237;3;115.61;346.83
3310;1119;76;2;378.22;756.44
3311;1119;143;2;479.97;959.94
3312;1120;292;4;322.08;1288.32
3313;1120;179;4;141.32;565.28
3314;1121;85;2;777.91;1555.82
3315;1121;283;3;534.89;1604.67
3316;1121;4;4;235.16;940.64
3317;1121;252;3;412.71;1238.13
3318;1122;23;1;397.63;397.63
3319;1122;157;5;202.17;1010.85
3320;1122;266;4;31.73;126.92
3321;1122;88;3;609.88;1829.64
3322;1122;150;2;256.39;512.78
3323;1123;12;5;331.15;1655.75
3324;1123;220;2;501.43;1002.86
3325;1123;81;5;66.63;333.15
3326;1123;185;3;518.33;1554.99
3327;1124;215;2;179.36;358.72
3328;1124;74;1;255.95;255.95
3329;1125;192;3;131.37;394.11
3330;1125;11;2;166.52;333.04
3331;1125;33;4;98.55;394.2
3332;1125;44;2;241.51;483.02
3333;1126;147;4;371.13;1484.52
3334;1127;195;4;226.04;904.16
3335;1127;279;4;584.19;2336.76
3336;1127;261;4;331.36;1325.44
3337;1128;276;3;23.25;69.75
3338;1128;242;2;48.58;97.16
3339;1128;5;5;228.65;1143.25
3340;1128;269;1;580.92;580.92
3341;1128;16;2;98.99;197.98
3342;1129;200;4;59.94;239.76
3343;1129;170;3;657.45;1972.35
3344;1130;200;1;48.14;48.14
3345;1130;139;3;304.7;914.1
3346;1130;148;2;230.35;460.7
3347;1130;171;2;80.81;161.62
3348;1131;144;3;355.59;1066.77
3349;1131;209;2;337.91;675.82
3350;1132;63;4;69.86;279.44
3351;1132;108;4;152.2;608.8
3352;1132;266;4;37.29;149.16
3353;1132;30;2;146.07;292.14
3354;1133;175;4;390.52;1562.08
3355;1133;39;5;15.12;75.6
3356;1133;19;2;261.43;522.86
3357;1134;196;2;206.86;413.72
3358;1135;194;5;451.07;2255.35
3359;1135;8;4;150.77;603.08
3360;1135;157;1;257.51;257.51
3361;1135;95;2;39.53;79.06
3362;1135;249;2;48.16;96.32
3363;1136;193;2;65.06;130.12
3364;1136;171;1;107.9;107.9
3365;1136;213;4;376.44;1505.76
3366;1137;72;2;573.52;1147.04
3367;1138;271;5;36.19;180.95
3368;1138;280;5;706.93;3534.65
3369;1138;299;1;229.19;229.19
3370;1138;1;1;144.98;144.98
3371;1138;281;1;454.05;454.05
3372;1139;90;1;19.28;19.28
3373;1139;105;4;235.1;940.4
3374;1139;205;5;482.73;2413.65
3375;1140;259;4;264.8;1059.2
3376;1140;147;1;425.62;425.62
3377;1140;134;2;83.16;166.32
3378;1140;140;4;55.86;223.44
3379;1140;108;4;164.71;658.84
3380;1141;115;3;243.44;730.32
3381;1141;38;3;393.51;1180.53
3382;1141;39;1;19.04;19.04
3383;1141;259;4;318.85;1275.4
3384;1141;29;4;199.36;797.44
3385;1142;263;5;428.69;2143.45
3386;1142;134;1;70.65;70.65
3387;1142;91;5;102.1;510.5
3388;1142;61;4;25.35;101.4
3389;1143;47;1;16.89;16.89
3390;1143;117;4;300.0;1200.0
3391;1144;159;1;501.29;501.29
3392;1144;199;2;322.99;645.98
3393;1144;4;1;216.05;216.05
3394;1144;112;1;202.33;202.33
3395;1145;158;2;450.49;900.98
3396;1146;253;5;23.4;117.0
3397;1146;162;1;464.67;464.67
3398;1147;163;1;565.54;565.54
3399;1147;86;1;415.02;415.02
3400;1147;13;2;204.54;409.08
3401;1147;213;2;414.37;828.74
3402;1147;112;1;211.05;211.05
3403;1148;53;1;396.03;396.03
3404;1148;5;1;266.55;266.55
3405;1148;295;1;416.85;416.85
3406;1148;177;2;538.26;1076.52
3407;1148;116;1;20.7;20.7
3408;1149;80;5;152.72;763.6
3409;1149;100;1;333.33;333.33
3410;1150;17;5;508.24;2541.2
3411;1150;91;1;101.54;101.54
3412;1150;16;3;74.76;224.28
3413;1150;290;3;194.6;583.8
3414;1151;43;4;441.31;1765.24
3415;1151;121;4;161.67;646.68
3416;1151;207;3;483.04;1449.12
3417;1151;19;5;295.36;1476.8
3418;1152;223;2;220.39;440.78
3419;1153;118;3;56.8;170.4
3420;1153;124;4;18.21;72.84
3421;1153;106;4;68.22;272.88
3422;1154;19;3;284.08;852.24
3423;1155;140;1;53.71;53.71
3424;1155;194;3;506.62;1519.86
3425;1155;62;3;472.65;1417.95
3426;1155;249;2;48.59;97.18
3427;1155;126;1;203.06;203.06
3428;1156;104;1;558.72;558.72
3429;1156;29;1;225.75;225.75
3430;1156;77;2;277.64;555.28
3431;1156;151;4;295.86;1183.44
3432;1157;122;1;268.54;268.54
3433;1157;289;4;579.49;2317.96
3434;1158;186;5;396.76;1983.8
3435;1158;247;3;86.14;258.42
3436;1158;143;1;618.87;618.87
3437;1158;103;1;652.47;652.47
3438;1158;114;3;344.65;1033.95
3439;1159;194;3;388.45;1165.35
3440;1159;250;3;540.68;1622.04
3441;1160;63;4;79.54;318.16
3442;1160;138;1;282.14;282.14
3443;1161;190;3;490.49;1471.47
3444;1161;185;3;539.63;1618.89
3445;1161;262;1;59.49;59.49
3446;1162;11;2;139.84;279.68
3447;1163;49;4;666.48;2665.92
3448;1164;268;5;149.67;748.35
3449;1165;208;1;220.83;220.83
3450;1166;250;3;452.11;1356.33
3451;1167;62;4;633.38;2533.52
3452;1167;297;4;140.56;562.24
3453;1167;83;3;540.72;1622.16
3454;1168;206;2;160.15;320.3
3455;1168;49;5;588.08;2940.4
3456;1168;201;3;205.79;617.37
3457;1169;221;4;470.48;1881.92
3458;1169;178;2;148.82;297.64
3459;1169;218;1;54.45;54.45
3460;1169;276;5;30.8;154.0
3461;1169;286;1;511.89;511.89
3462;1170;197;2;531.06;1062.12
3463;1170;174;4;364.32;1457.28
3464;1171;130;3;483.86;1451.58
3465;1172;59;3;554.52;1663.56
3466;1172;299;3;214.5;643.5
3467;1172;225;3;365.38;1096.14
3468;1172;152;5;99.52;497.6
3469;1173;75;5;432.86;2164.3
3470;1174;299;2;269.91;539.82
3471;1174;180;4;879.87;3519.48
3472;1174;157;3;199.93;599.79
3473;1174;241;4;425.85;1703.4
3474;1175;131;5;173.34;866.7
3475;1175;105;5;275.27;1376.35
3476;1175;212;3;38.72;116.16
3477;1175;48;5;179.18;895.9
3478;1175;20;4;816.92;3267.68
3479;1176;22;1;331.23;331.23
3480;1176;78;1;375.38;375.38
3481;1176;102;4;117.59;470.36
3482;1176;215;2;144.3;288.6
3483;1177;166;2;649.77;1299.54
3484;1177;104;1;552.49;552.49
3485;1177;42;2;586.0;1172.0
3486;1178;15;4;404.23;1616.92
3487;1178;295;1;355.25;355.25
3488;1178;178;2;220.43;440.86
3489;1178;154;4;32.81;131.24
3490;1178;36;3;354.11;1062.33
3491;1179;284;4;229.8;919.2
3492;1179;85;2;595.94;1191.88
3493;1179;59;5;685.79;3428.95
3494;1180;53;4;357.91;1431.64
3495;1180;14;3;454.44;1363.32
3496;1180;279;1;597.3;597.3
3497;1180;84;1;392.42;392.42
3498;1180;300;4;72.79;291.16
3499;1181;210;3;318.12;954.36
3500;1181;246;3;49.22;147.66
3501;1181;193;3;81.44;244.32
3502;1182;134;2;95.56;191.12
3503;1182;181;5;314.72;1573.6
3504;1182;30;2;132.11;264.22
3505;1182;40;1;377.17;377.17
3506;1182;157;5;270.05;1350.25
3507;1183;222;3;659.28;1977.84
3508;1183;62;1;506.49;506.49
3509;1183;5;5;239.89;1199.45
3510;1183;74;2;200.0;400.0
3511;1183;267;3;212.91;638.73
3512;1184;96;4;321.69;1286.76
3513;1184;278;5;51.39;256.95
3514;1185;289;5;530.02;2650.1
3515;1186;96;5;381.43;1907.15
3516;1186;272;1;300.21;300.21
3517;1186;106;3;70.22;210.66
3518;1187;251;2;420.2;840.4
3519;1187;113;2;269.86;539.72
3520;1187;8;5;123.51;617.55
3521;1187;278;1;66.43;66.43
3522;1188;238;5;14.83;74.15
3523;1188;206;1;164.52;164.52
3524;1188;73;3;167.45;502.35
3525;1188;34;4;415.46;1661.84
3526;1189;235;3;133.97;401.91
3527;1189;18;3;346.58;1039.74
3528;1189;182;4;575.3;2301.2
3529;1189;249;1;52.83;52.83
3530;1189;151;2;307.49;614.98
3531;1190;242;2;40.48;80.96
3532;1190;107;3;951.04;2853.12
3533;1190;283;3;639.31;1917.93
3534;1190;157;4;244.22;976.88
3535;1191;237;4;119.75;479.0
3536;1191;84;4;312.99;1251.96
3537;1191;289;3;767.63;2302.89
3538;1191;194;4;523.83;2095.32
3539;1191;93;2;380.08;760.16
3540;1192;41;4;244.78;979.12
3541;1192;293;1;81.93;81.93
3542;1192;21;3;288.1;864.3
3543;1192;168;2;34.07;68.14
3544;1192;210;1;373.55;373.55
3545;1193;266;5;35.46;177.3
3546;1193;119;5;132.12;660.6
3547;1193;77;4;241.47;965.88
3548;1193;296;3;61.55;184.65
3549;1194;299;1;224.25;224.25
3550;1195;82;3;407.12;1221.36
3551;1196;220;4;474.01;1896.04
3552;1196;124;2;16.55;33.1
3553;1197;24;3;379.03;1137.09
3554;1197;35;1;342.68;342.68
3555;1197;112;4;224.48;897.92
3556;1197;39;4;18.9;75.6
3557;1197;270;2;127.98;255.96
3558;1198;56;3;443.3;1329.9
3559;1199;13;2;160.99;321.98
3560;1199;228;5;417.7;2088.5
3561;1200;177;1;445.12;445.12
3562;1200;160;3;506.12;1518.36
3563;1201;157;1;260.15;260.15
3564;1201;232;5;728.44;3642.2
3565;1201;100;5;327.43;1637.15
3566;1201;33;4;80.04;320.16
3567;1202;8;5;154.72;773.6
3568;1203;138;1;291.4;291.4
3569;1203;115;3;269.72;809.16
3570;1203;281;1;443.75;443.75
3571;1203;100;4;302.4;1209.6
3572;1203;24;5;513.03;2565.15
3573;1204;36;2;291.5;583.0
3574;1204;261;4;311.27;1245.08
3575;1204;20;2;783.43;1566.86
3576;1205;222;4;553.09;2212.36
3577;1205;34;4;293.3;1173.2
3578;1206;235;3;146.27;438.81
3579;1206;112;1;208.0;208.0
3580;1206;223;2;200.85;401.7
3581;1206;104;2;623.07;1246.14
3582;1206;41;5;242.42;1212.1
3583;1207;4;5;241.9;1209.5
3584;1207;157;2;213.22;426.44
3585;1207;174;1;351.41;351.41
3586;1207;118;4;64.06;256.24
3587;1207;2;4;568.97;2275.88
3588;1208;245;5;241.64;1208.2
3589;1208;102;4;149.26;597.04
3590;1209;105;2;273.91;547.82
3591;1210;68;1;487.65;487.65
3592;1210;83;3;452.53;1357.59
3593;1210;250;2;591.55;1183.1
3594;1210;286;2;418.94;837.88
3595;1211;274;2;143.25;286.5
3596;1211;128;1;438.72;438.72
3597;1211;18;2;384.21;768.42
3598;1211;90;3;17.81;53.43
3599;1211;46;4;253.73;1014.92
3600;1212;207;4;471.87;1887.48
3601;1212;7;1;315.29;315.29
3602;1212;80;4;167.75;671.0
3603;1212;262;3;71.77;215.31
3604;1213;2;3;679.93;2039.79
3605;1214;46;4;233.29;933.16
3606;1214;214;2;289.44;578.88
3607;1215;228;5;445.75;2228.75
3608;1215;114;3;476.43;1429.29
3609;1216;115;4;288.5;1154.0
3610;1216;30;5;117.54;587.7
3611;1216;285;4;420.6;1682.4
3612;1216;80;2;149.34;298.68
3613;1216;95;2;46.16;92.32
3614;1217;265;1;164.33;164.33
3615;1217;77;3;334.19;1002.57
3616;1217;125;4;219.58;878.32
3617;1217;90;1;20.11;20.11
3618;1218;119;4;158.24;632.96
3619;1218;27;1;81.76;81.76
3620;1219;144;3;359.2;1077.6
3621;1219;198;1;338.25;338.25
3622;1219;252;5;430.0;2150.0
3623;1219;20;1;691.34;691.34
3624;1219;44;4;179.3;717.2
3625;1220;20;2;845.21;1690.42
3626;1220;288;2;102.87;205.74
3627;1221;158;2;368.97;737.94
3628;1221;258;4;481.2;1924.8
3629;1221;169;5;181.06;905.3
3630;1221;207;1;506.57;506.57
3631;1222;67;4;92.78;371.12
3632;1222;232;1;777.23;777.23
3633;1223;170;2;556.38;1112.76
3634;1223;34;5;412.38;2061.9
3635;1224;219;3;270.57;811.71
3636;1225;39;3;18.17;54.51
3637;1225;212;4;40.07;160.28
3638;1225;281;2;493.74;987.48
3639;1226;191;3;392.53;1177.59
3640;1226;214;3;283.81;851.43
3641;1226;44;4;231.2;924.8
3642;1226;260;5;33.29;166.45
3643;1227;142;5;223.95;1119.75
3644;1227;174;1;335.68;335.68
3645;1228;99;5;28.83;144.15
3646;1228;226;2;316.65;633.3
3647;1228;150;4;202.75;811.0
3648;1228;160;2;391.65;783.3
3649;1228;278;3;48.63;145.89
3650;1229;200;2;47.29;94.58
3651;1229;255;4;570.6;2282.4
3652;1229;32;2;121.34;242.68
3653;1230;285;1;484.43;484.43
3654;1230;280;4;655.11;2620.44
3655;1230;37;2;384.03;768.06
3656;1230;204;5;359.68;1798.4
3657;1230;56;2;510.44;1020.88
3658;1231;16;1;97.89;97.89
3659;1231;156;4;101.29;405.16
3660;1231;110;5;356.37;1781.85
3661;1231;252;5;406.73;2033.65
3662;1231;131;3;198.53;595.59
3663;1232;8;5;130.18;650.9
3664;1233;237;1;154.17;154.17
3665;1234;106;1;69.32;69.32
3666;1234;41;4;247.4;989.6
3667;1234;121;5;171.73;858.65
3668;1234;66;3;284.35;853.05
3669;1234;156;1;112.02;112.02
3670;1235;192;4;137.54;550.16
3671;1235;230;4;197.21;788.84
3672;1235;187;2;139.69;279.38
3673;1235;164;1;233.18;233.18
3674;1236;2;3;754.59;2263.77
3675;1236;175;4;324.72;1298.88
3676;1236;202;3;482.66;1447.98
3677;1236;31;5;90.71;453.55
3678;1237;221;4;477.83;1911.32
3679;1238;35;4;372.44;1489.76
3680;1238;176;1;642.53;642.53
3681;1238;100;2;345.06;690.12
3682;1238;41;3;210.42;631.26
3683;1239;47;2;17.74;35.48
3684;1239;262;4;81.3;325.2
3685;1239;44;4;198.29;793.16
3686;1239;151;3;348.8;1046.4
3687;1240;135;4;461.64;1846.56
3688;1240;202;3;633.0;1899.0
3689;1240;9;2;79.07;158.14
3690;1241;100;5;324.61;1623.05
3691;1241;121;3;195.5;586.5
3692;1241;269;5;613.0;3065.0
3693;1242;205;5;449.23;2246.15
3694;1242;194;3;478.49;1435.47
3695;1242;26;1;164.86;164.86
3696;1242;280;3;635.52;1906.56
3697;1242;60;2;135.67;271.34
3698;1243;157;4;211.62;846.48
3699;1243;270;1;113.35;113.35
